# Intensification regions on TEC maps
# year month day hour minute second index_intensification TECmax[TECU] lat@TECmax[degree] lon@TECmax[degree] TECmedian[TECU] TECmin[TECU] REC[GECU] relative_size num_of_stations
2016   1   1   8  15   0   2    37.3    10.5    34.5    36.9    36.5    0.003010    0.001034   1
2016   1   1   8  15   0   3    46.8   -18.5  -153.5    39.6    36.0    0.057972    0.019321   5
2016   1   1   8  30   0   1    43.8    12.5    77.5    39.2    36.0    0.030156    0.009784   2
2016   1   1   8  30   0   2    38.4     9.5    34.5    37.2    36.0    0.007685    0.002623   1
2016   1   1   8  30   0   3    45.4   -18.5  -158.5    39.4    35.5    0.046264    0.015571   4
2016   1   1   8  45   0   1    44.8    12.5    77.5    38.0    35.5    0.047786    0.015802   3
2016   1   1   8  45   0   2    44.6   -17.5  -171.5    40.4    35.4    0.034217    0.011219   3
2016   1   1   9   0   0   1    46.9    12.5    75.5    38.4    35.6    0.054657    0.017840   3
2016   1   1   9   0   0   2    44.5   -17.5  -172.5    40.4    35.5    0.030541    0.010000   3
2016   1   1   9  15   0   1    48.1    12.5    73.5    38.3    35.3    0.061142    0.019907   3
2016   1   1   9  15   0   2    43.5   -17.5  -172.5    39.7    35.5    0.025907    0.008611   3
2016   1   1   9  30   0   1    48.0    13.5    71.5    38.4    35.4    0.063473    0.020648   3
2016   1   1   9  30   0   2    42.8   -17.5  -173.5    39.0    35.4    0.020623    0.006975   3
2016   1   1   9  45   0   1    46.6    13.5    69.5    38.0    35.0    0.062387    0.020586   3
2016   1   1   9  45   0   2    42.8   -18.5  -174.5    38.2    35.0    0.017094    0.005864   3
2016   1   1   9  45   0   3    36.1   -15.5    -7.5    35.6    35.0    0.003361    0.001219   1
2016   1   1  10   0   0   1    45.3    13.5    68.5    37.9    34.6    0.062037    0.020694   3
2016   1   1  10   0   0   2    36.5   -15.5    -8.5    35.6    34.7    0.005750    0.002083   1
2016   1   1  10   0   0   3    42.5   -18.5  -176.5    37.6    34.7    0.014730    0.005123   3
2016   1   1  10  15   0   1    44.4    13.5    67.5    37.6    35.0    0.065494    0.022022   5
2016   1   1  10  15   0   2    36.4   -14.5    -9.5    35.8    35.1    0.004370    0.001574   1
2016   1   1  10  15   0   3    42.1   -18.5  -176.5    38.0    35.0    0.010631    0.003673   3
2016   1   1  10  30   0   1    43.9    12.5    68.5    37.7    35.1    0.071212    0.023889   5
2016   1   1  10  30   0   2    36.2   -14.5   -11.5    35.7    35.2    0.004017    0.001451   1
2016   1   1  10  30   0   3    41.1   -18.5  -176.5    37.8    35.1    0.007893    0.002747   3
2016   1   1  10  45   0   1    43.5    12.5    70.5    38.2    35.3    0.076561    0.025494   6
2016   1   1  10  45   0   2    39.7   -18.5  -178.5    37.4    35.3    0.005355    0.001883   2
2016   1   1  11   0   0   1    44.0    11.5    74.5    38.8    35.8    0.083328    0.027284   6
2016   1   1  11  15   0   1    44.9    11.5    74.5    39.4    36.5    0.089583    0.028858   6
2016   1   1  11  30   0   1    46.1    16.5    -7.5    40.1    37.1    0.092356    0.029259   7
2016   1   1  11  45   0   1    47.1    16.5    -7.5    40.8    37.7    0.091133    0.028503   7
2016   1   1  12   0   0   1    47.8    16.5    -8.5    41.3    38.3    0.093185    0.028735   7
2016   1   1  12  15   0   1    49.1    16.5    -9.5    41.6    38.5    0.093034    0.028287   6
2016   1   1  12  30   0   1    50.7    16.5   -10.5    42.0    38.5    0.092580    0.027855   5
2016   1   1  12  45   0   1    49.5    16.5   -13.5    42.1    38.1    0.093925    0.028194   5
2016   1   1  13   0   0   1    50.3    -4.5    -5.5    42.5    38.4    0.094689    0.028225   6
2016   1   1  13  15   0   1    51.6    -5.5    -8.5    42.8    38.6    0.093179    0.027562   5
2016   1   1  13  30   0   1    52.0    -5.5    -9.5    42.9    39.0    0.093133    0.027330   5
2016   1   1  13  45   0   1    51.5    -5.5    -9.5    43.2    39.3    0.090832    0.026512   5
2016   1   1  14   0   0   1    50.7    -5.5    -8.5    43.3    39.4    0.090297    0.026327   5
2016   1   1  14  15   0   1    50.9    -4.5    -4.5    43.3    39.4    0.089873    0.026235   5
2016   1   1  14  30   0   1    51.4    -5.5    -6.5    43.2    39.3    0.091018    0.026512   5
2016   1   1  14  45   0   1    51.4    -6.5    -8.5    42.9    39.3    0.090933    0.026590   6
2016   1   1  14  45   0   2    41.9    -9.5   -86.5    40.9    39.7    0.004288    0.001327   0
2016   1   1  15   0   0   1    51.3    16.5   -16.5    43.2    39.4    0.090247    0.026188   6
2016   1   1  15   0   0   2    42.6    -8.5   -88.5    41.3    39.9    0.006503    0.001991   0
2016   1   1  15  15   0   1    52.7    16.5   -17.5    43.5    39.8    0.088509    0.025463   5
2016   1   1  15  15   0   2    43.2    -8.5   -90.5    41.7    40.0    0.008556    0.002593   0
2016   1   1  15  30   0   1    53.8    15.5   -20.5    44.1    40.3    0.089229    0.025278   7
2016   1   1  15  30   0   2    43.4    -7.5   -93.5    41.9    40.5    0.009702    0.002917   0
2016   1   1  15  45   0   1    54.8    15.5   -21.5    44.6    40.4    0.088833    0.024938   7
2016   1   1  15  45   0   2    42.5    -5.5   -96.5    41.5    40.5    0.008766    0.002654   0
2016   1   1  16   0   0   1    56.1    15.5   -23.5    45.5    41.0    0.092200    0.025355   9
2016   1   1  16   0   0   2    42.0    -4.5   -99.5    41.5    41.0    0.005972    0.001806   0
2016   1   1  16  15   0   1    55.6    16.5   -23.5    46.0    41.4    0.090075    0.024614   9
2016   1   1  16  15   0   2    42.1    -3.5   -99.5    41.8    41.4    0.008914    0.002685   0
2016   1   1  16  30   0   1    54.2    16.5   -24.5    46.7    41.6    0.085000    0.023102   8
2016   1   1  16  30   0   2    43.6   -10.5   -86.5    42.6    41.7    0.014535    0.004306   0
2016   1   1  16  45   0   1    52.6    -5.5    -8.5    46.8    41.8    0.084439    0.022917   7
2016   1   1  16  45   0   2    44.8   -10.5   -87.5    43.0    41.9    0.016253    0.004753   0
2016   1   1  17   0   0   1    54.6    -5.5    -9.5    47.2    42.4    0.080471    0.021682   6
2016   1   1  17   0   0   2    45.5   -11.5   -88.5    43.5    42.4    0.020412    0.005910   0
2016   1   1  17  15   0   1    51.9    17.5   -23.5    46.9    42.6    0.030541    0.008410   1
2016   1   1  17  15   0   2    45.4   -10.5   -90.5    43.7    42.5    0.022835    0.006590   0
2016   1   1  17  15   0   3    55.2    -5.5   -10.5    47.4    42.5    0.047941    0.012731   5
2016   1   1  17  30   0   1    52.8    17.5   -24.5    47.0    42.5    0.029352    0.008056   1
2016   1   1  17  30   0   2    45.3    -8.5   -92.5    43.7    42.5    0.025655    0.007407   0
2016   1   1  17  30   0   3    54.6    -6.5   -11.5    47.2    42.5    0.046559    0.012392   4
2016   1   1  17  45   0   1    51.8    17.5   -24.5    46.6    42.5    0.027251    0.007546   1
2016   1   1  17  45   0   2    46.1    -5.5   -91.5    44.0    42.5    0.029494    0.008457   0
2016   1   1  17  45   0   3    53.6    -6.5   -12.5    46.9    42.5    0.044171    0.011836   4
2016   1   1  18   0   0   1    50.9    16.5   -27.5    46.4    42.7    0.025287    0.007037   1
2016   1   1  18   0   0   2    48.3    -3.5   -93.5    44.9    42.6    0.036133    0.010154   1
2016   1   1  18   0   0   3    54.4    -6.5   -11.5    47.1    42.7    0.041966    0.011173   4
2016   1   1  18  15   0   1    50.8    16.5   -29.5    46.6    42.7    0.023041    0.006389   1
2016   1   1  18  15   0   2    50.3    -2.5   -94.5    45.5    42.6    0.040255    0.011142   1
2016   1   1  18  15   0   3    57.4    -6.5   -11.5    47.6    42.7    0.040302    0.010540   4
2016   1   1  18  30   0   1    50.3    15.5   -31.5    46.4    42.7    0.020334    0.005664   1
2016   1   1  18  30   0   2    51.5    -1.5   -98.5    45.3    42.5    0.046015    0.012716   0
2016   1   1  18  30   0   3    59.2    -6.5   -12.5    47.7    42.6    0.037417    0.009707   4
2016   1   1  18  45   0   1    49.8    14.5   -33.5    45.7    42.1    0.019517    0.005509   1
2016   1   1  18  45   0   2    51.1    -0.5  -101.5    44.5    42.0    0.050739    0.014244   0
2016   1   1  18  45   0   3    56.7    -7.5   -16.5    46.9    42.0    0.033477    0.008858   4
2016   1   1  19   0   0   1    49.2    14.5   -35.5    45.3    41.8    0.016034    0.004568   0
2016   1   1  19   0   0   2    50.8     0.5  -105.5    44.1    41.8    0.054613    0.015448   0
2016   1   1  19   0   0   3    56.0    -7.5   -19.5    46.6    41.9    0.030429    0.008102   3
2016   1   1  19  15   0   1    48.1    13.5   -38.5    44.6    41.6    0.012204    0.003519   0
2016   1   1  19  15   0   2    50.4     0.5  -109.5    43.8    41.4    0.061099    0.017438   0
2016   1   1  19  15   0   3    53.8    -8.5   -23.5    45.9    41.6    0.028015    0.007608   3
2016   1   1  19  30   0   1    46.6    13.5   -40.5    44.1    41.6    0.008251    0.002407   0
2016   1   1  19  30   0   2    49.9     1.5  -112.5    43.8    41.6    0.067029    0.019213   0
2016   1   1  19  30   0   3    51.6    -8.5   -27.5    45.1    41.6    0.024964    0.006914   3
2016   1   1  19  45   0   1    44.8    13.5   -40.5    43.4    41.8    0.004013    0.001188   0
2016   1   1  19  45   0   2    49.3     2.5  -117.5    43.8    41.6    0.070092    0.020154   0
2016   1   1  19  45   0   3    49.7    -8.5   -30.5    44.8    41.6    0.022685    0.006358   3
2016   1   1  20   0   0   1    49.6     2.5  -122.5    44.2    41.5    0.075771    0.021620   0
2016   1   1  20   0   0   2    48.4    -9.5   -34.5    44.9    41.7    0.021437    0.006034   3
2016   1   1  20  15   0   1    50.6     3.5  -125.5    44.8    41.7    0.075885    0.021404   0
2016   1   1  20  15   0   2    47.2    -9.5   -36.5    44.4    41.9    0.019521    0.005540   3
2016   1   1  20  30   0   1    51.2     4.5  -130.5    45.1    41.8    0.082072    0.023009   0
2016   1   1  20  30   0   2    48.5    -6.5    -7.5    44.2    41.8    0.017148    0.004877   2
2016   1   1  20  45   0   1    51.5     5.5  -134.5    45.3    42.0    0.085007    0.023704   0
2016   1   1  20  45   0   2    48.2    -6.5    -9.5    45.1    42.1    0.005381    0.001497   0
2016   1   1  20  45   0   3    44.3    -9.5   -40.5    43.3    42.0    0.005486    0.001605   2
2016   1   1  21   0   0   1    52.4     5.5  -137.5    45.7    42.3    0.090442    0.024938   0
2016   1   1  21   0   0   2    48.2    -6.5   -11.5    45.3    42.3    0.005787    0.001605   0
2016   1   1  21  15   0   1    52.8     6.5  -141.5    46.0    42.3    0.091963    0.025154   0
2016   1   1  21  15   0   2    47.9    -6.5   -13.5    45.2    42.4    0.006160    0.001713   0
2016   1   1  21  30   0   1    53.2     6.5  -144.5    46.3    42.6    0.091249    0.024830   0
2016   1   1  21  30   0   2    48.1    -6.5   -14.5    45.5    42.6    0.006480    0.001790   0
2016   1   1  21  45   0   1    53.0     7.5  -147.5    46.3    42.6    0.091726    0.024954   0
2016   1   1  21  45   0   2    48.3    -7.5   -17.5    45.5    42.6    0.007323    0.002022   0
2016   1   1  22   0   0   1    53.2     7.5  -150.5    46.8    43.0    0.092065    0.024769   0
2016   1   1  22   0   0   2    48.6    -7.5   -19.5    46.1    43.0    0.007452    0.002037   0
2016   1   1  22  15   0   1    53.2     5.5  -134.5    46.8    42.9    0.091824    0.024660   0
2016   1   1  22  15   0   2    47.1    -8.5   -25.5    45.3    43.1    0.005490    0.001528   0
2016   1   1  22  30   0   1    54.4     6.5  -138.5    46.6    42.6    0.093344    0.025093   1
2016   1   1  22  45   0   1    55.7     7.5  -141.5    46.5    41.8    0.093892    0.025324   1
2016   1   1  23   0   0   1    57.4     7.5  -144.5    46.6    40.6    0.095653    0.025725   1
2016   1   1  23  15   0   1    58.9     8.5  -147.5    46.4    40.5    0.095988    0.025926   1
2016   1   1  23  30   0   1    60.3     8.5  -150.5    46.0    40.0    0.094108    0.025571   1
2016   1   1  23  45   0   1    61.3     9.5  -153.5    45.9    38.8    0.092861    0.025247   2
